Id,Series,Season,Round,HomeName,HomeLogo,HomeGoals,AwayName,AwayLogo,AwayGoals,StadiumName,StartDate
842,Premier League,2020,22,Aston Villa,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60076.png,0,West Ham United,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60075.png,0,Villa Park,2021-02-03T06:45:00+11:00
843,Premier League,2020,22,Leeds United,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60510.png,0,Everton,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60065.png,0,Elland Road,2021-02-03T06:45:00+11:00
844,Premier League,2020,22,Sheffield United,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60512.png,0,West Bromwich Albion,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60067.png,0,Bramall Lane,2021-02-03T06:45:00+11:00
845,Premier League,2020,22,Fulham,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60071.png,0,Leicester City,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60317.png,0,Craven Cottage,2021-02-03T06:45:00+11:00
846,Premier League,2020,22,Wolverhampton Wanderers,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60212.png,0,Arsenal,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60060.png,0,Molineux Stadium,2021-02-03T06:45:00+11:00
847,Premier League,2020,22,Burnley,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60211.png,0,Manchester City,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60072.png,0,Turf Moor,2021-02-03T06:45:00+11:00
848,Premier League,2020,22,Manchester United,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60059.png,0,Southampton,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60236.png,0,Old Trafford,2021-02-03T07:00:00+11:00
849,Premier League,2020,22,Newcastle United,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60074.png,0,Crystal Palace,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60309.png,0,St. James' Park,2021-02-04T06:45:00+11:00
850,Premier League,2020,22,Tottenham Hotspur,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60064.png,0,Chelsea,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60061.png,0,Tottenham Hotspur Stadium,2021-02-04T06:45:00+11:00
851,Premier League,2020,22,Liverpool,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60062.png,0,Brighton & Hove Albion,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60573.png,0,Anfield,2021-02-04T07:00:00+11:00
